"","code","Wbcode","country","year","area1","area2","area3","computer1","computer2","computer3","computer4","computer5","computer6","delta01","delta02","delta03","delta04","delta05","delta06","delta07","delta08","delta09","delta10","delta11","delta12","delta13","delta14","delta15","delta16","delta17","delta18","delta19","delta20","delta21","delta22","delta23","delta24","delta25","delta26","delta27","delta28","delta29","delta30","delta31","delta32","delta33","delta34","delta35","domestic1","domestic2","domestic3","domestic4","domestic5","domestic6","domestic7","domestic8","domestic9","economics1","economics2","economics3","economics4","economics5","economics6","economics7","electoral1","electoral2","electoral3","electoral4","electoral5","energy1","energy2","energy3","energy4","indprod1","indprod2","indprod3","indprod4","indprod5","indprod6","industry1","industry2","industry3","industry4","industry5","instat1","instat2","instat3","instat4","instat5","instat6","instat7","instat8","legis01","legis02","legis03","legis04","legis05","legis06","legis07","legis08","legis09","legis10","mail1","mail2","mail3","mail4","media1","media2","media3","media4","media5","media6","media7","military1","military2","military3","military4","phone1","phone2","phone3","phone4","phone5","phone6","physician1","physician2","polit01","polit02","polit03","polit04","polit05","polit06","polit07","polit08","polit09","polit10","polit11","polit12","polit13","polit14","polit15","pop1","pop2","pop3","pop4","railroad1","railroad2","railroad3","railroad4","railroad5","railroad6","railroad7","revexp1","revexp2","revexp3","revexp4","revexp5","revexp6","revexp7","school01","school02","school03","school04","school05","school06","school07","school08","school09","school10","school11","school12","telegraph1","telegraph2","telegraph3","telegraph4","trade1","trade2","trade3","trade4","trade5","urban01","urban02","urban03","urban04","urban05","urban06","urban07","urban08","urban09","urban10","vehicle1","vehicle2","vehicle3","vehicle4","vehicle5","vehicle6","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","landlines","mobiles","industry","oecd"
"11844",960,"PRT","Portugal",1875,92000,36000,749,NA,NA,NA,NA,NA,NA,129,125,0,0,406,122,0,0,196,NA,503,0,480,987,NA,194,NA,235,0,226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12299,2805,18856,4301,0,NA,0,NA,NA,NA,NA,496,113,22,50,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,4384,1217,7499,"100",604,167,NA,NA,NA,NA,NA,49168,1121,23616,538,25552,582,194,191,435,8,18,199,453,95,1,2,200,456,NA,22,611,1173,267,3613,824,2079,474,479,343,78,343,78,343,78,403,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11845",960,"PRT","Portugal",1876,92000,36000,749,NA,NA,NA,NA,NA,NA,125,131,-128,-128,390,137,-12,-21,188,NA,658,0,0,-37,NA,188,NA,253,-1667,177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12688,2858,19453,4382,0,NA,0,NA,NA,NA,NA,519,116,22,49,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,4439,1233,7582,"101",644,178,NA,NA,NA,NA,NA,51021,1149,24828,559,26193,590,198,198,446,7,15,205,461,96,1,2,206,464,NA,22,611,1183,266,3657,823,2104,473,484,346,77,346,77,346,77,407,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11846",960,"PRT","Portugal",1877,92000,36000,749,NA,NA,NA,NA,NA,NA,126,122,0,0,358,102,0,0,178,NA,280,0,0,-37,NA,178,NA,22,1333,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13077,2909,20049,4460,0,NA,0,NA,NA,NA,NA,534,118,23,51,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,0,4495,1248,7665,"102",659,183,NA,NA,NA,NA,NA,52874,1176,26040,579,26834,596,199,201,447,8,17,209,464,96,1,2,210,467,NA,22,611,1193,265,3701,823,2129,473,482,349,77,349,77,349,77,411,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11847",960,"PRT","Portugal",1878,92000,36000,749,NA,NA,NA,NA,NA,NA,125,128,0,0,881,1745,-12,0,715,NA,218,0,441,-37,NA,1024,NA,22,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14188,3117,22381,4917,0,NA,0,NA,NA,NA,NA,638,140,24,52,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,4551,1264,7748,"103",674,187,NA,NA,NA,NA,NA,60561,1330,28682,630,31879,700,200,204,448,8,17,212,465,96,1,2,213,468,NA,23,638,1203,264,3744,822,2154,473,484,352,77,352,77,352,77,415,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11848",960,"PRT","Portugal",1879,92000,36000,749,NA,NA,NA,NA,NA,NA,101,95,129,129,810,1471,24,21,676,NA,802,0,438,-37,NA,933,NA,45,0,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,13,34,27,44,2,13,506,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15299,3328,24714,5376,0,NA,0,NA,NA,NA,NA,694,150,26,56,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,4597,1276,7831,"104",729,202,NA,NA,NA,NA,NA,68248,1484,31324,681,36924,803,188,207,450,8,17,215,467,96,1,2,216,469,NA,24,666,1213,263,3788,824,2179,474,478,359,78,359,78,359,78,419,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11849",960,"PRT","Portugal",1880,92000,36000,749,NA,NA,NA,NA,NA,NA,102,110,0,0,191,-50,0,0,615,NA,742,0,420,0,NA,831,NA,44,0,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16411,3533,27046,5823,0,NA,0,NA,NA,NA,NA,653,140,27,58,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,4644,1290,7914,"105",784,217,NA,NA,NA,NA,NA,69347,1493,32232,694,37115,799,176,210,452,8,17,218,469,96,1,2,219,471,NA,25,694,1223,263,3831,824,2204,474,441,366,78,366,78,366,78,424,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11850",960,"PRT","Portugal",1881,92000,36000,749,NA,NA,NA,NA,NA,NA,101,101,128,128,173,-50,24,21,571,NA,737,0,403,-494,NA,753,NA,88,0,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17522,3735,29379,6262,0,NA,0,NA,NA,NA,NA,660,140,29,61,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,4691,1303,7997,"106",839,233,NA,NA,NA,NA,NA,70446,1501,33140,706,37306,795,177,214,456,8,17,222,473,96,1,2,223,475,NA,26,722,1173,250,3875,826,2230,475,437,373,79,373,79,373,79,428,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11851",960,"PRT","Portugal",1882,92000,36000,753,NA,NA,NA,NA,NA,NA,100,100,126,126,170,-50,36,1895,527,NA,643,0,387,-520,NA,688,NA,22,-588,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823,173,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18634,3932,31712,6693,0,NA,0,NA,NA,NA,NA,667,140,31,65,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,4738,1316,8342,"110",894,248,NA,NA,NA,NA,NA,71545,1510,34048,718,37497,791,178,217,457,8,16,225,474,96,1,2,226,476,NA,27,750,1123,237,3929,829,2678,565,461,381,80,381,80,381,80,433,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11852",960,"PRT","Portugal",1883,92000,36000,758,NA,NA,NA,NA,NA,NA,99,99,125,125,167,-51,-422,-690,816,NA,604,0,733,42,NA,893,NA,44,-1250,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,180,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20351,4253,34890,7291,0,NA,0,NA,NA,NA,NA,667,139,33,68,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,4785,1329,8688,"114",950,263,NA,NA,NA,NA,NA,72646,1518,34957,730,37689,787,177,220,459,7,14,227,474,96,1,2,228,476,NA,29,805,1142,238,3804,794,2517,526,438,388,81,388,81,388,81,438,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11853",960,"PRT","Portugal",1884,92000,36000,763,NA,NA,NA,NA,NA,NA,98,98,0,0,-521,-889,554,418,738,NA,532,0,347,84,NA,805,NA,44,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,13,35,30,43,2,16,600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22068,4567,38069,7878,0,NA,0,NA,NA,NA,NA,593,122,36,74,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,1,4832,1342,9034,"118",998,277,NA,NA,NA,NA,NA,68092,1409,33442,692,34650,717,171,223,461,7,14,230,475,96,1,2,231,478,NA,30,833,1162,240,4054,838,2651,548,483,395,81,395,81,395,81,442,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11854",960,"PRT","Portugal",1885,92000,36000,768,NA,NA,NA,NA,NA,NA,97,97,123,123,896,907,525,401,674,NA,469,0,660,83,NA,731,NA,87,0,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23786,4875,41248,8454,0,NA,0,NA,NA,NA,NA,675,138,39,79,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,4879,1355,9380,"122",1046,290,NA,NA,NA,NA,NA,74993,1537,36831,754,38162,782,177,227,465,7,14,234,479,97,1,2,235,481,NA,32,888,1181,242,4304,882,2785,570,529,403,82,403,82,403,82,447,91,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11855",960,"PRT","Portugal",1886,92000,36000,773,NA,NA,NA,NA,NA,NA,70,66,121,121,849,844,499,421,646,NA,448,0,630,82,NA,695,NA,65,0,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25503,5190,44427,9042,0,NA,0,NA,NA,NA,NA,758,154,40,81,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,0,4913,1364,9725,"125",1094,303,NA,NA,NA,NA,NA,81896,1666,40221,818,41675,848,182,230,468,7,14,237,482,97,1,2,238,484,NA,34,944,1201,244,4554,926,2919,594,557,410,83,410,83,410,83,452,92,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11856",960,"PRT","Portugal",1887,92000,36000,778,NA,NA,NA,NA,NA,NA,69,73,120,120,770,767,486,387,601,NA,462,0,593,81,NA,642,NA,43,0,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27220,5502,47606,9623,0,NA,0,NA,NA,NA,NA,804,162,42,84,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,1,4947,1374,10071,"129",1142,317,NA,NA,NA,NA,NA,88797,1794,43610,881,45187,913,178,233,470,7,14,240,485,97,1,2,241,487,NA,36,1000,1221,246,4804,971,3053,617,575,417,84,417,84,417,84,456,92,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11857",960,"PRT","Portugal",1888,92000,36000,783,NA,NA,NA,NA,NA,NA,69,66,119,119,704,701,731,1588,557,NA,410,0,550,121,NA,594,NA,64,0,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28938,5809,50785,10195,0,NA,0,NA,NA,NA,NA,818,164,43,86,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,4981,1383,10417,"133",1190,330,NA,NA,NA,NA,NA,95700,1921,47000,943,48700,977,168,236,473,7,14,243,487,97,1,2,244,489,NA,38,1055,1241,249,5192,1042,3566,715,613,425,85,425,85,425,85,461,92,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11858",960,"PRT","Portugal",1889,92000,36000,788,NA,NA,NA,NA,NA,NA,68,72,117,117,-1336,1187,653,-98,521,NA,393,0,0,883,NA,554,NA,106,-714,103,-5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,11,38,35,44,2,10,728,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30655,6112,53964,10760,0,NA,0,NA,NA,NA,NA,960,191,45,89,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,1,2,2,1,5015,1393,10763,"136",1238,343,NA,NA,NA,NA,NA,95851,1911,41005,817,54846,1093,175,240,478,7,13,247,492,97,1,1,248,494,NA,38,1055,1362,271,5568,1110,3554,708,594,432,86,432,86,432,86,466,92,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11859",960,"PRT","Portugal",1890,92000,36000,793,NA,NA,NA,NA,NA,NA,70,65,116,116,1444,650,757,-127,487,NA,408,0,265,811,NA,515,NA,-63,0,-61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32373,6410,57143,11315,0,NA,0,NA,NA,NA,NA,1018,201,42,83,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,5050,1402,11109,"140",1286,357,NA,NA,NA,NA,NA,106064,2100,47234,935,58830,1164,173,240,475,7,13,247,489,97,1,1,248,491,NA,39,1083,1484,293,6031,1194,3533,699,612,440,87,440,87,440,87,471,93,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11860",960,"PRT","Portugal",1891,92000,36000,798,NA,NA,NA,NA,NA,NA,67,71,114,114,2385,-601,-1089,-300,789,NA,364,0,258,750,NA,412,NA,-21,0,-41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35161,6916,59902,11782,0,NA,0,NA,NA,NA,NA,974,191,39,76,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,5084,1412,11454,"143",1334,370,NA,NA,NA,NA,NA,114571,2253,58917,1158,55654,1094,175,241,474,7,13,248,487,97,1,1,249,489,NA,40,1111,1606,315,5413,1064,3448,678,559,448,88,448,88,448,88,483,95,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11861",960,"PRT","Portugal",1892,92000,36000,803,NA,NA,NA,NA,NA,NA,67,64,113,113,-2323,91,-1081,-472,720,NA,297,0,243,698,NA,391,NA,-84,0,-62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37949,7414,62661,12243,0,NA,0,NA,NA,NA,NA,1006,196,36,70,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,5118,1421,11800,"146",1374,381,NA,NA,NA,NA,NA,102080,1994,45544,889,56536,1104,178,241,470,7,13,248,484,97,1,1,249,486,NA,41,1138,1728,337,4862,949,3311,646,533,456,89,456,89,456,89,495,96,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11862",960,"PRT","Portugal",1893,92000,36000,808,NA,NA,NA,NA,NA,NA,66,70,112,112,-112,-870,-1191,-464,664,NA,288,0,0,623,NA,370,NA,-21,0,-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40737,7907,65420,12697,0,NA,0,NA,NA,NA,NA,1003,194,37,71,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,5152,1431,12146,"150",1414,392,NA,NA,NA,NA,NA,97273,1888,45315,879,51958,1008,193,242,469,7,13,249,483,97,1,1,250,485,NA,41,1138,1849,358,4310,836,3174,616,496,465,90,465,90,465,90,507,98,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OECD"
"11863",960,"PRT","Portugal",1894,92000,36000,813,NA,NA,NA,NA,NA,NA,66,63,111,111,944,-387,-897,-601,613,NA,280,0,246,614,NA,353,NA,-64,0,-62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,12,38,35,48,2,10,829,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43526,8392,68180,13146,0,NA,0,NA,NA,NA,NA,960,185,39,75,4,NA,4,7,NA,7,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,1,5186,1440,12492,"153",1454,403,NA,NA,NA,NA,NA,100171,1931,49893,962,50278,969,191,242,466,7,13,249,480,97,1,1,250,482,NA,42,1166,1971,380,3948,761,3007,579,464,473,91,473,91,473,91,519,100,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,NA,NA,"OECD"
"11864",960,"PRT","Portugal",1895,92000,36000,818,NA,NA,NA,NA,NA,NA,67,69,109,109,21,392,1156,466,569,NA,49,0,240,526,11429,335,NA,-21,0,-42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46314,8870,70939,13587,0,NA,0,NA,NA,NA,NA,978,187,39,74,8,NA,8,15,NA,15,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,5221,1450,12838,"156",1459,405,NA,NA,NA,NA,NA,102937,1971,50341,964,52596,1007,186,243,465,7,13,250,478,97,1,1,251,480,NA,43,1194,2093,400,4437,849,3167,606,494,481,92,481,92,481,92,531,101,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,NA,NA,"OECD"
"11865",960,"PRT","Portugal",1896,92000,36000,823,NA,NA,NA,NA,NA,NA,77,76,108,108,1338,1142,-118,132,521,NA,24,0,234,525,4667,309,NA,-86,0,-63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49102,9333,73698,14008,0,NA,0,NA,NA,NA,NA,1105,210,39,74,12,NA,12,22,NA,22,NA,NA,NA,1,0,0,1,1,1,3,2,7,0,0,2,2,0,5261,1461,13183,"160",1464,406,NA,NA,NA,NA,NA,116627,2216,57549,1093,59078,1122,187,243,461,7,13,250,475,97,1,1,251,477,NA,44,1222,2215,421,4417,839,3233,614,470,490,93,490,93,490,93,542,103,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,NA,NA,"OECD"
"11866",960,"PRT","Portugal",1897,92000,36000,828,NA,NA,NA,NA,NA,NA,76,75,0,0,-531,463,-107,-195,487,NA,49,0,229,451,3636,296,NA,-22,0,-42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51891,9788,76457,14423,0,NA,0,NA,NA,NA,NA,1120,211,39,73,16,NA,16,30,NA,30,NA,NA,NA,1,0,0,1,1,1,3,2,7,1,0,2,2,1,5301,1472,13529,"163",1471,408,NA,NA,NA,NA,NA,117123,2209,54880,1035,62243,1174,180,244,460,7,13,251,473,97,1,1,252,475,NA,45,1250,2337,440,4402,830,3193,602,449,498,93,498,93,498,93,554,104,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,NA,NA,"OECD"
